Date,country,crypto,interest,country_code,iso3,name,region,lon,lat,Open,High,Low,Close,Volume,returns,log_returns,volatility_7d,volatility_30d,returns_squared,price_normalized
2022-10-02,US,Bitcoin,19,US,USA,United States,Americas,-77.0369,38.9072,19311.849609375,19370.30859375,18970.62109375,19044.107421875,20765955327,-0.013876706359042923,-0.013973887936277964,0.013674344718976555,0.032972476076605764,0.0001925629793751023,0.0680768455066466
2022-10-09,US,Bitcoin,18,US,USA,United States,Americas,-77.0369,38.9072,19417.478515625,19542.5390625,19349.259765625,19446.42578125,16837262532,0.0015377290838616275,0.0015365479891413887,0.021681209166177887,0.026107806937003007,2.3646107353539203e-06,0.07162367537130292
2022-10-16,US,Bitcoin,17,US,USA,United States,Americas,-77.0369,38.9072,19068.9140625,19389.603515625,19068.9140625,19268.09375,17988916650,0.010513049302600663,0.010458171486817167,0.010631753488173775,0.01891884429325808,0.0001105242056389123,0.07005150408077337
2022-10-23,US,Bitcoin,16,US,USA,United States,Americas,-77.0369,38.9072,19207.734375,19646.65234375,19124.197265625,19567.0078125,22128794335,0.018680488353712166,0.01850815095417208,0.011653816380240538,0.01434752832947661,0.0003489606451331759,0.07268672392380453
2022-10-30,US,Bitcoin,16,US,USA,United States,Americas,-77.0369,38.9072,20817.982421875,20917.005859375,20547.462890625,20635.603515625,31486345556,-0.008784170461560437,-0.008822978719624204,0.023446478213815566,0.016872081902857723,7.716165069775089e-05,0.08210744029124824
2022-11-06,US,Bitcoin,35,US,USA,United States,Americas,-77.0369,38.9072,21285.056640625,21345.376953125,20920.19140625,20926.486328125,35082693210,-0.01673684363155281,-0.01687848726805324,0.021383265954073742,0.016526895199781202,0.0002801219347470499,0.08467185680978093
2022-11-13,US,Bitcoin,34,US,USA,United States,Americas,-77.0369,38.9072,16799.72265625,16920.765625,16320.634765625,16353.365234375,27209183682,-0.026538209918333333,-0.026896704984698754,0.07867267183983084,0.0420105383517098,0.0007042765856695257,0.044355321180633726
2022-11-20,US,Bitcoin,26,US,USA,United States,Americas,-77.0369,38.9072,16712.919921875,16746.779296875,16248.6923828125,16291.83203125,21313378652,-0.025115259939095247,-0.02543603029442077,0.014794717263499268,0.042273847644829284,0.0006307762818083225,0.04381284580652761
2022-11-27,US,Bitcoin,23,US,USA,United States,Americas,-77.0369,38.9072,16463.8828125,16594.40625,16437.025390625,16444.626953125,20443898509,-0.0011937537130568554,-0.0011944668045808346,0.01961206372799508,0.04133899255923825,1.425047927437029e-06,0.0451598824988525
2022-12-04,US,Bitcoin,20,US,USA,United States,Americas,-77.0369,38.9072,16908.169921875,17157.767578125,16903.439453125,17130.486328125,16824520830,0.013144481522908036,0.01305884246336571,0.020585464829214667,0.04147709846746896,0.00017277739450607076,0.05120640376122688
2022-12-11,US,Bitcoin,23,US,USA,United States,Americas,-77.0369,38.9072,17129.7109375,17245.634765625,17091.8203125,17104.193359375,14122486832,-0.0014321702613265819,-0.00143319679738864,0.01215634262973356,0.016830750979720484,2.0511116574282497e-06,0.050974605523289515
2022-12-18,US,Bitcoin,19,US,USA,United States,Americas,-77.0369,38.9072,16795.609375,16815.38671875,16697.8203125,16757.9765625,10924354698,-0.0022098857704312413,-0.002212331171359141,0.024278049403422142,0.0187752880291907,4.883595118354481e-06,0.04792236580768333
2022-12-25,US,Bitcoin,19,US,USA,United States,Americas,-77.0369,38.9072,16847.505859375,16860.5546875,16755.25390625,16841.986328125,11656379938,-0.000342451024228807,-0.0003425096739709631,0.01416150377187261,0.01709346821397766,1.1727270399535898e-07,0.04866299406562418
2023-01-01,US,Bitcoin,17,US,USA,United States,Americas,-77.0369,38.9072,16547.9140625,16630.439453125,16521.234375,16625.080078125,9244361700,0.0046885633896178724,0.00467760631157723,0.00714654441188463,0.014709952629861816,2.1982626658465032e-05,0.046750753305531204
2023-01-08,US,Bitcoin,19,US,USA,United States,Americas,-77.0369,38.9072,16954.146484375,17091.14453125,16924.05078125,17091.14453125,9768827914,0.008025112314249405,0.00799308234902105,0.004817335231104236,0.013614536662927404,6.440242765631745e-05,0.05085956733968682
2023-01-15,US,Bitcoin,22,US,USA,United States,Americas,-77.0369,38.9072,20977.484375,20993.748046875,20606.986328125,20880.798828125,19298407543,-0.004552757413617381,-0.0045631527773636734,0.02475733042296169,0.01833771011532947,2.0727600067248024e-05,0.08426907680815927
2023-01-22,US,Bitcoin,20,US,USA,United States,Americas,-77.0369,38.9072,22777.986328125,23056.73046875,22387.900390625,22720.416015625,24746386230,-0.002511630794474806,-0.002514790230431855,0.030747057618915028,0.021836454069253115,6.308289247754146e-06,0.1004871017332368
2023-01-29,US,Bitcoin,20,US,USA,United States,Americas,-77.0369,38.9072,23031.44921875,23919.890625,22985.0703125,23774.56640625,27423687259,0.03228143207915801,0.03177133538504421,0.015643878150889773,0.021964540705561385,0.001042090857081292,0.10978046854134424
2023-02-05,US,Bitcoin,17,US,USA,United States,Americas,-77.0369,38.9072,23332.248046875,23423.435546875,22841.759765625,22955.666015625,19564262605,-0.01612309690031044,-0.016254488231275857,0.020781542543585677,0.024751098401628566,0.00025995425365680017,0.10256106059247609
2023-02-12,US,Bitcoin,18,US,USA,United States,Americas,-77.0369,38.9072,21870.90234375,22060.994140625,21682.828125,21788.203125,17821046406,-0.003779998514005456,-0.0037871607629455096,0.022195291426217074,0.02434210016569632,1.4288388765883455e-05,0.09226873326051083
2023-02-19,US,Bitcoin,17,US,USA,United States,Americas,-77.0369,38.9072,24640.02734375,25093.0546875,24327.642578125,24327.642578125,25555105670,-0.012728023845912761,-0.01280971909443967,0.040451821051257386,0.025861363372070265,0.00016200259102212389,0.11465637598659104
2023-02-26,US,Bitcoin,16,US,USA,United States,Americas,-77.0369,38.9072,23174.150390625,23654.3671875,23084.220703125,23561.212890625,16644534842,0.016648614774302573,0.016511545833869257,0.01824824509057121,0.02688245971100095,0.00027717637390312587,0.10789954860986574
2023-03-05,US,Bitcoin,18,US,USA,United States,Americas,-77.0369,38.9072,22354.14453125,22613.685546875,22307.142578125,22435.513671875,13317001733,0.0036756935285233716,0.00366895467532336,0.02127034116244928,0.02656914664398728,1.3510722915628594e-05,0.09797540889651693
2023-03-12,US,Bitcoin,26,US,USA,United States,Americas,-77.0369,38.9072,20628.029296875,22185.03125,20448.806640625,22163.94921875,29279035521,0.07422977009964415,0.07160391184533008,0.041941186332649316,0.030815592373608404,0.005510058769046026,0.09558130261208307
2023-03-19,US,Bitcoin,26,US,USA,United States,Americas,-77.0369,38.9072,26969.50390625,28440.560546875,26907.716796875,28038.67578125,37769448859,0.039783493752593824,0.03901251239696352,0.04504526300925022,0.03518387123592099,0.0015827263751626718,0.1473727636106176
2023-03-26,US,Bitcoin,21,US,USA,United States,Americas,-77.0369,38.9072,27495.5234375,28178.14453125,27445.046875,27994.330078125,13878363192,0.018171608313816145,0.01800847790347154,0.02544205657041056,0.035758750014301594,0.00033020734871075206,0.14698181286092454
2023-04-02,US,Bitcoin,19,US,USA,United States,Americas,-77.0369,38.9072,28462.845703125,28518.958984375,27884.087890625,28199.30859375,12284641999,-0.00745226498561502,-0.007480171844976413,0.022169595956310736,0.03526999081519137,5.5536253415823636e-05,0.1487888989754163
2023-04-09,US,Bitcoin,24,US,USA,United States,Americas,-77.0369,38.9072,27952.3671875,28532.830078125,27828.48046875,28333.05078125,12175322951,0.013784839213681899,0.01369069252890777,0.010188355670769415,0.032164752783688674,0.00019002179214706218,0.14996796717783786
2023-04-16,US,Bitcoin,20,US,USA,United States,Americas,-77.0369,38.9072,30315.9765625,30555.537109375,30157.83203125,30315.35546875,12854816417,-0.00010358775680330279,-0.00010359312238552485,0.01825546959709163,0.020029651165879916,1.0730423359540202e-08,0.167443921984861
2023-04-23,US,Bitcoin,20,US,USA,United States,Americas,-77.0369,38.9072,27816.14453125,27820.244140625,27400.314453125,27591.384765625,12785446832,-0.008128524647254443,-0.008161741227378502,0.030037111863976156,0.021320642620315893,6.607291294102296e-05,0.14342945579121863
2023-04-30,US,Bitcoin,18,US,USA,United States,Americas,-77.0369,38.9072,29245.515625,29952.029296875,29114.021484375,29268.806640625,14652199272,0.000694680667924441,0.0006944394889976754,0.016892434502085444,0.02046690790595101,4.825812303879476e-07,0.15821757038564171
2023-05-07,US,Bitcoin,19,US,USA,United States,Americas,-77.0369,38.9072,28901.623046875,29157.517578125,28441.3671875,28454.978515625,11301355486,-0.015556145829018653,-0.015678412319992844,0.02373345603667201,0.022852343844709053,0.00024199367305369443,0.15104287941968272
2023-05-14,US,Bitcoin,16,US,USA,United States,Americas,-77.0369,38.9072,26788.974609375,27150.9765625,26661.35546875,26930.638671875,10014858959,0.005471927993601522,0.0054570113859458225,0.012137905941963362,0.021317363463827628,2.994199596715998e-05,0.13760433266756053
2023-05-21,US,Bitcoin,16,US,USA,United States,Americas,-77.0369,38.9072,27118.423828125,27265.91796875,26706.921875,26753.826171875,8647416921,-0.013850552916312875,-0.01394736681453699,0.012943453841058581,0.017096261492671953,0.00019183781608758308,0.1360455575313257
2023-05-28,US,Bitcoin,15,US,USA,United States,Americas,-77.0369,38.9072,26871.158203125,28193.44921875,26802.751953125,28085.646484375,14545229578,0.0453058267244435,0.04430949975360071,0.02278143234809056,0.01784174200112645,0.0020526179351852986,0.14778685630294827
2023-06-04,US,Bitcoin,17,US,USA,United States,Americas,-77.0369,38.9072,27075.123046875,27407.01953125,26968.224609375,27119.06640625,9360912318,0.001622799291266075,0.0016214839752998166,0.011531518065481602,0.015795616178972592,2.633477539733675e-06,0.13926550745622543
2023-06-11,US,Bitcoin,16,US,USA,United States,Americas,-77.0369,38.9072,25854.03125,26203.439453125,25668.986328125,25940.16796875,10732609603,0.0034399794195076883,0.0034340762243438776,0.034782980076475116,0.021137735892062998,1.1833458406636452e-05,0.12887236459290352
2023-06-18,US,Bitcoin,20,US,USA,United States,Americas,-77.0369,38.9072,26510.45703125,26675.92578125,26325.890625,26336.212890625,9565695129,-0.006580854145875503,-0.006602603438313832,0.019064071518723007,0.0223010280899156,4.33076412892868e-05,0.13236388796964907
2023-06-25,US,Bitcoin,18,US,USA,United States,Americas,-77.0369,38.9072,30545.150390625,31041.271484375,30327.943359375,30480.26171875,12703464114,-0.002240147837737516,-0.0022426607224285255,0.02746419957880888,0.026149762834303886,5.018262334920069e-06,0.16889773188127516
2023-07-02,US,Bitcoin,18,US,USA,United States,Americas,-77.0369,38.9072,30587.26953125,30766.140625,30264.01953125,30620.76953125,10533418042,0.0010033124506771962,0.001002809469143997,0.011374653363666474,0.024737138371978842,1.0066358736838813e-06,0.170136445685852
2023-07-09,US,Bitcoin,19,US,USA,United States,Americas,-77.0369,38.9072,30291.611328125,30427.58984375,30085.591796875,30171.234375,7903327692,-0.004004505286051452,-0.004012544787339061,0.013658911039144588,0.020201909465853037,1.603606258601402e-05,0.16617335357174276
2023-07-16,US,Bitcoin,16,US,USA,United States,Americas,-77.0369,38.9072,30297.47265625,30437.560546875,30089.669921875,30249.1328125,8516564470,-0.001540603578530031,-0.0015417915284865274,0.021441079255293045,0.0201837942455373,2.373459386179537e-06,0.16686010449448035
2023-07-23,US,Bitcoin,15,US,USA,United States,Americas,-77.0369,38.9072,29790.111328125,30330.640625,29741.52734375,30084.5390625,9220145050,0.010504447141318263,0.010449658783391701,0.006666781178076125,0.013100333797000756,0.00011034340974474943,0.16540904959123737
2023-07-30,US,Bitcoin,15,US,USA,United States,Americas,-77.0369,38.9072,29357.09375,29443.169921875,29059.501953125,29275.30859375,8678454527,-0.002779902682116475,-0.0027837737874393067,0.012091389194284301,0.013295839920232078,7.727858922038373e-06,0.1582748914623089
2023-08-06,US,Bitcoin,15,US,USA,United States,Americas,-77.0369,38.9072,29043.701171875,29160.822265625,28963.833984375,29041.85546875,7269806994,-9.347950838400898e-06,-9.347994530765627e-06,0.009597675552564479,0.01250295084791836,8.738418487716005e-11,0.1562167738138037
2023-08-13,US,Bitcoin,17,US,USA,United States,Americas,-77.0369,38.9072,29416.59375,29441.43359375,29265.806640625,29282.9140625,7329897180,-0.004523080645381872,-0.004533340724443713,0.009157232236582588,0.008886685875869816,2.045825852462809e-05,0.15834194110861166
2023-08-20,US,Bitcoin,17,US,USA,United States,Americas,-77.0369,38.9072,26096.861328125,26260.681640625,26004.314453125,26189.583984375,9036580420,0.00357825614760654,0.003571869420107809,0.026598102922014446,0.016148386853021814,1.2803917057883996e-05,0.13107121073633235
2023-08-27,US,Bitcoin,16,US,USA,United States,Americas,-77.0369,38.9072,26008.2421875,26165.373046875,25965.09765625,26089.693359375,6913768611,0.0031232321991347956,0.003118365040993392,0.008041705502874417,0.01551113469373111,9.75457936971237e-06,0.1301905771691753
2023-09-03,US,Bitcoin,14,US,USA,United States,Americas,-77.0369,38.9072,25869.47265625,26087.1484375,25817.03125,25969.56640625,8962524523,0.0038953327054152,0.0038877655416867615,0.03328764960487717,0.021258736064684893,1.51736168858773e-05,0.12913154057547915
2023-09-10,US,Bitcoin,14,US,USA,United States,Americas,-77.0369,38.9072,25895.2109375,25978.130859375,25640.26171875,25832.2265625,7899553047,-0.0024502611024840304,-0.0024532679048573473,0.009677317106568196,0.021215884927257914,6.003779470346256e-06,0.12792075551417478
2023-09-17,US,Bitcoin,13,US,USA,United States,Americas,-77.0369,38.9072,26567.927734375,26617.998046875,26445.07421875,26534.1875,6774210670,-0.0012832501161511578,-0.0012840741866492755,0.016623961473357186,0.017975064532626667,1.64673086060196e-06,0.1341092277996925
2023-09-24,US,Bitcoin,13,US,USA,United States,Americas,-77.0369,38.9072,26579.373046875,26716.05859375,26221.05078125,26256.826171875,8192867686,-0.01213588594546644,-0.012210127075315798,0.01248070921343839,0.01851120949053876,0.00014727972768136988,0.13166401639193387
2023-10-01,US,Bitcoin,14,US,USA,United States,Americas,-77.0369,38.9072,26967.396484375,28047.23828125,26965.09375,27983.75,9503917434,0.037668241913332734,0.036976120856382695,0.015937287553179448,0.013380753681194284,0.0014188964488413569,0.1468885391233739
2023-10-08,US,Bitcoin,14,US,USA,United States,Americas,-77.0369,38.9072,27971.677734375,28102.169921875,27740.662109375,27935.08984375,7916875290,-0.001206700034343422,-0.0012074286830624696,0.013061687789164616,0.013976371013512845,1.4561249728844158e-06,0.14645955224921173
2023-10-15,US,Bitcoin,17,US,USA,United States,Americas,-77.0369,38.9072,26858.01171875,27289.169921875,26817.89453125,27159.65234375,7098201980,0.011091823470242623,0.011030760315870677,0.010094081851497657,0.012870260970389678,0.0001230285478950251,0.13962331219432814
2023-10-22,US,Bitcoin,25,US,USA,United States,Americas,-77.0369,38.9072,29918.654296875,30199.43359375,29720.3125,29993.896484375,10446520040,0.002523007395046406,0.002519829955235934,0.02021670386932063,0.01598611482863245,6.365566315458852e-06,0.1646099466032389
2023-10-29,US,Bitcoin,19,US,USA,United States,Americas,-77.0369,38.9072,34089.37109375,34743.26171875,33947.56640625,34538.48046875,11160323986,0.013168432293093613,0.013082482218137433,0.038366041012755786,0.02403998519005249,0.0001734076090577907,0.20467489969973846
2023-11-05,US,Bitcoin,21,US,USA,United States,Americas,-77.0369,38.9072,35090.01171875,35340.33984375,34594.2421875,35049.35546875,12412743996,-0.0009360829177728069,-0.0009365213169939803,0.011686892283759687,0.023162610143798404,8.762512289460516e-07,0.2091787625359292
2023-11-12,US,Bitcoin,20,US,USA,United States,Americas,-77.0369,38.9072,37133.9921875,37227.69140625,36779.1171875,37054.51953125,11545715999,-0.002249209321512735,-0.002251742592082081,0.012099616027286045,0.0223523349884414,5.058942571979779e-06,0.22685624509342173
2023-11-19,US,Bitcoin,19,US,USA,United States,Americas,-77.0369,38.9072,36585.765625,37509.35546875,36414.59765625,37386.546875,12915986553,0.021889527372586093,0.021653391391504333,0.0363954894468129,0.026383840757524327,0.0004791514085951958,0.22978339090035055
2023-11-26,US,Bitcoin,18,US,USA,United States,Americas,-77.0369,38.9072,37796.828125,37820.30078125,37162.75,37479.12109375,13744796068,-0.008404730932136117,-0.00844024984109134,0.026574690466359723,0.02213787968581538,7.063950204160565e-05,0.23059952318988813
2023-12-03,US,Bitcoin,31,US,USA,United States,Americas,-77.0369,38.9072,39472.20703125,40135.60546875,39298.1640625,39978.390625,15769696322,0.012717964611113297,0.012637770520489717,0.01243450953787143,0.02232226617054388,0.0001617466238495302,0.25263302876252475
2023-12-10,US,Bitcoin,25,US,USA,United States,Americas,-77.0369,38.9072,43728.3828125,44034.625,43593.28515625,43779.69921875,13000481418,0.0012284421841561866,0.001227688266422679,0.027181362469730918,0.02526001291857071,1.5090701998144223e-06,0.28614528225757363
2023-12-17,US,Bitcoin,22,US,USA,United States,Americas,-77.0369,38.9072,42236.109375,42359.49609375,41274.54296875,41364.6640625,16678702876,-0.02072563201266564,-0.02094342240847231,0.02976293826391512,0.024279454936619857,0.0004295518223244308,0.26485438509421966
2023-12-24,US,Bitcoin,21,US,USA,United States,Americas,-77.0369,38.9072,43728.3671875,43945.5234375,42786.91796875,43016.1171875,18830554085,-0.01653939964043194,-0.016677702596480784,0.01902734047902012,0.022579407957188227,0.00027355174046592016,0.2794135597561204
2023-12-31,US,Bitcoin,27,US,USA,United States,Americas,-77.0369,38.9072,42152.09765625,42860.9375,41998.25390625,42265.1875,16397498810,0.002568622223877659,0.0025653289520551383,0.01715260288877426,0.023406938232243674,6.5978201289982105e-06,0.27279338004068404
